id,case_id,title,href
23168,55509,"Oral Argument - April 22, 2008",https://api.oyez.org/case_media/oral_argument_audio/23168
21658,55510,"Oral Argument - January 16, 2008",https://api.oyez.org/case_media/oral_argument_audio/21658
21629,55511,"Oral Argument - January 15, 2008",https://api.oyez.org/case_media/oral_argument_audio/21629
22026,55512,"Oral Argument - October 02, 2007",https://api.oyez.org/case_media/oral_argument_audio/22026
21798,55513,"Oral Argument - November 05, 2007",https://api.oyez.org/case_media/oral_argument_audio/21798
21751,55514,"Oral Argument - November 27, 2007",https://api.oyez.org/case_media/oral_argument_audio/21751
22376,55515,"Oral Argument - January 14, 2008",https://api.oyez.org/case_media/oral_argument_audio/22376
21777,55516,"Oral Argument - February 20, 2008",https://api.oyez.org/case_media/oral_argument_audio/21777
21823,55517,"Oral Argument - March 24, 2008",https://api.oyez.org/case_media/oral_argument_audio/21823
22806,55518,"Oral Argument - April 16, 2008",https://api.oyez.org/case_media/oral_argument_audio/22806
21295,55519,"Oral Argument - October 09, 2007",https://api.oyez.org/case_media/oral_argument_audio/21295
22387,55520,"Oral Argument - April 15, 2008",https://api.oyez.org/case_media/oral_argument_audio/22387
22183,55521,"Oral Argument - November 07, 2007",https://api.oyez.org/case_media/oral_argument_audio/22183
23131,55522,"Oral Argument - October 03, 2007",https://api.oyez.org/case_media/oral_argument_audio/23131
22657,55523,"Oral Argument - October 09, 2007",https://api.oyez.org/case_media/oral_argument_audio/22657
22743,55524,"Oral Argument - April 14, 2008",https://api.oyez.org/case_media/oral_argument_audio/22743
22138,55525,"Oral Argument - October 01, 2007",https://api.oyez.org/case_media/oral_argument_audio/22138
22774,55526,"Oral Argument - January 14, 2008",https://api.oyez.org/case_media/oral_argument_audio/22774
21917,55527,"Oral Argument - April 21, 2008",https://api.oyez.org/case_media/oral_argument_audio/21917
22004,55528,"Oral Argument - March 26, 2008",https://api.oyez.org/case_media/oral_argument_audio/22004
22055,55529,"Oral Argument - October 30, 2007",https://api.oyez.org/case_media/oral_argument_audio/22055
22929,55531,"Oral Argument - November 06, 2007",https://api.oyez.org/case_media/oral_argument_audio/22929
21487,55532,"Oral Argument - February 19, 2008",https://api.oyez.org/case_media/oral_argument_audio/21487
22043,55533,"Oral Argument - March 17, 2008",https://api.oyez.org/case_media/oral_argument_audio/22043
21885,55534,"Oral Argument - March 19, 2008",https://api.oyez.org/case_media/oral_argument_audio/21885
22683,55535,"Oral Argument - December 01, 2008",https://api.oyez.org/case_media/oral_argument_audio/22683
21802,55536,"Oral Argument - November 04, 2008",https://api.oyez.org/case_media/oral_argument_audio/21802
23070,55537,"Oral Argument - October 14, 2008",https://api.oyez.org/case_media/oral_argument_audio/23070
21313,55538,"Oral Argument - April 20, 2009",https://api.oyez.org/case_media/oral_argument_audio/21313
22928,55539,"Oral Argument - October 08, 2008",https://api.oyez.org/case_media/oral_argument_audio/22928
22717,55540,"Oral Argument - April 28, 2009",https://api.oyez.org/case_media/oral_argument_audio/22717
21812,55541,"Oral Argument - April 01, 2009",https://api.oyez.org/case_media/oral_argument_audio/21812
24079,55542,No oral argument,https://api.oyez.org/case_media/oral_argument_audio/24079
22264,55543,"Oral Argument - March 03, 2009",https://api.oyez.org/case_media/oral_argument_audio/22264
21490,55544,"Oral Argument - December 01, 2008",https://api.oyez.org/case_media/oral_argument_audio/21490
22709,55545,"Oral Argument - December 10, 2008",https://api.oyez.org/case_media/oral_argument_audio/22709
22991,55546,"Oral Argument - April 27, 2009",https://api.oyez.org/case_media/oral_argument_audio/22991
22557,55547,"Oral Argument - January 21, 2009",https://api.oyez.org/case_media/oral_argument_audio/22557
22750,55548,"Oral Argument - February 25, 2009",https://api.oyez.org/case_media/oral_argument_audio/22750
21561,55549,"Oral Argument - December 02, 2008",https://api.oyez.org/case_media/oral_argument_audio/21561
22397,55550,"Oral Argument - January 12, 2009",https://api.oyez.org/case_media/oral_argument_audio/22397
22880,55551,"Oral Argument - December 10, 2008",https://api.oyez.org/case_media/oral_argument_audio/22880
22869,55552,"Oral Argument - October 06, 2008",https://api.oyez.org/case_media/oral_argument_audio/22869
21937,55553,"Oral Argument - November 03, 2008",https://api.oyez.org/case_media/oral_argument_audio/21937
22179,55554,"Oral Argument - October 14, 2008",https://api.oyez.org/case_media/oral_argument_audio/22179
21375,55555,"Oral Argument - April 20, 2009",https://api.oyez.org/case_media/oral_argument_audio/21375
21714,55556,"Oral Argument - January 21, 2009",https://api.oyez.org/case_media/oral_argument_audio/21714
22953,55558,"Oral Argument - November 10, 2008",https://api.oyez.org/case_media/oral_argument_audio/22953
22773,55559,"Oral Argument - March 02, 2009",https://api.oyez.org/case_media/oral_argument_audio/22773
23029,55560,"Oral Argument - November 10, 2008",https://api.oyez.org/case_media/oral_argument_audio/23029
21606,55561,"Oral Argument - April 22, 2009",https://api.oyez.org/case_media/oral_argument_audio/21606
22347,55562,"Oral Argument - March 31, 2009",https://api.oyez.org/case_media/oral_argument_audio/22347
22795,55563,"Oral Argument - January 14, 2009",https://api.oyez.org/case_media/oral_argument_audio/22795
22970,55564,"Oral Argument - January 12, 2009",https://api.oyez.org/case_media/oral_argument_audio/22970
21961,55566,"Oral Argument - April 29, 2009",https://api.oyez.org/case_media/oral_argument_audio/21961
21318,55567,"Oral Argument - March 30, 2009",https://api.oyez.org/case_media/oral_argument_audio/21318
22015,55569,"Oral Argument - November 04, 2008",https://api.oyez.org/case_media/oral_argument_audio/22015
22979,55570,"Oral Argument - November 05, 2008",https://api.oyez.org/case_media/oral_argument_audio/22979
22314,55571,"Oral Argument - October 07, 2008",https://api.oyez.org/case_media/oral_argument_audio/22314
22934,55572,"Oral Argument - April 21, 2009",https://api.oyez.org/case_media/oral_argument_audio/22934
21397,55574,"Oral Argument - December 09, 2008",https://api.oyez.org/case_media/oral_argument_audio/21397
22423,55575,"Oral Argument - February 25, 2009",https://api.oyez.org/case_media/oral_argument_audio/22423
21699,55576,"Oral Argument - November 04, 2008",https://api.oyez.org/case_media/oral_argument_audio/21699
23132,55577,"Oral Argument - December 03, 2008",https://api.oyez.org/case_media/oral_argument_audio/23132
22488,55578,"Oral Argument - January 12, 2009",https://api.oyez.org/case_media/oral_argument_audio/22488
22154,55579,"Oral Argument - October 15, 2008",https://api.oyez.org/case_media/oral_argument_audio/22154
21710,55581,"Oral Argument - November 10, 2008",https://api.oyez.org/case_media/oral_argument_audio/21710
21775,55582,"Oral Argument - April 21, 2009",https://api.oyez.org/case_media/oral_argument_audio/21775
22473,55583,"Oral Argument - March 04, 2009",https://api.oyez.org/case_media/oral_argument_audio/22473
21703,55584,"Oral Argument - November 12, 2008",https://api.oyez.org/case_media/oral_argument_audio/21703
23187,55585,"Oral Argument - December 08, 2008",https://api.oyez.org/case_media/oral_argument_audio/23187
23099,55586,"Oral Argument - November 03, 2008",https://api.oyez.org/case_media/oral_argument_audio/23099
22507,55587,"Oral Argument - October 07, 2008",https://api.oyez.org/case_media/oral_argument_audio/22507
22339,55588,"Oral Argument - October 08, 2008",https://api.oyez.org/case_media/oral_argument_audio/22339
23491,55589,"Oral Argument - March 24, 2009",https://api.oyez.org/case_media/oral_argument_audio/23491
22476,55589,"Oral Reargument - September 09, 2009",https://api.oyez.org/case_media/oral_argument_audio/22476
21955,55590,"Oral Argument - February 24, 2009",https://api.oyez.org/case_media/oral_argument_audio/21955
22605,55591,"Oral Argument - March 03, 2009",https://api.oyez.org/case_media/oral_argument_audio/22605
21339,55592,"Oral Argument - October 06, 2008",https://api.oyez.org/case_media/oral_argument_audio/21339
21635,55593,"Oral Argument - October 08, 2008",https://api.oyez.org/case_media/oral_argument_audio/21635
22482,55594,"Oral Argument - January 14, 2009",https://api.oyez.org/case_media/oral_argument_audio/22482
22445,55595,"Oral Argument - December 08, 2008",https://api.oyez.org/case_media/oral_argument_audio/22445
22745,55596,"Oral Argument - April 27, 2009",https://api.oyez.org/case_media/oral_argument_audio/22745
22405,55597,"Oral Argument - November 05, 2008",https://api.oyez.org/case_media/oral_argument_audio/22405
22215,55598,"Oral Argument - December 02, 2008",https://api.oyez.org/case_media/oral_argument_audio/22215
21346,55599,"Oral Argument - December 09, 2008",https://api.oyez.org/case_media/oral_argument_audio/21346
21646,55600,"Oral Argument - January 13, 2009",https://api.oyez.org/case_media/oral_argument_audio/21646
22606,55601,"Oral Argument - October 07, 2008",https://api.oyez.org/case_media/oral_argument_audio/22606
22959,55602,"Oral Argument - October 06, 2008",https://api.oyez.org/case_media/oral_argument_audio/22959
21359,55603,"Oral Argument - March 04, 2009",https://api.oyez.org/case_media/oral_argument_audio/21359
23044,55604,"Oral Argument - January 13, 2009",https://api.oyez.org/case_media/oral_argument_audio/23044
22035,55605,"Oral Argument - November 03, 2008",https://api.oyez.org/case_media/oral_argument_audio/22035
21932,55606,"Oral Argument - November 12, 2008",https://api.oyez.org/case_media/oral_argument_audio/21932
23098,55607,"Oral Argument - February 24, 2009",https://api.oyez.org/case_media/oral_argument_audio/23098
22415,55608,"Oral Argument - April 28, 2009",https://api.oyez.org/case_media/oral_argument_audio/22415
23173,55609,"Oral Argument - February 23, 2009",https://api.oyez.org/case_media/oral_argument_audio/23173
22479,55610,"Oral Argument - March 23, 2009",https://api.oyez.org/case_media/oral_argument_audio/22479
21314,55611,"Oral Argument - January 13, 2009",https://api.oyez.org/case_media/oral_argument_audio/21314
22551,55612,"Oral Argument - December 03, 2008",https://api.oyez.org/case_media/oral_argument_audio/22551
21656,55613,"Oral Argument - February 23, 2009",https://api.oyez.org/case_media/oral_argument_audio/21656
22907,55614,"Oral Argument - January 21, 2009",https://api.oyez.org/case_media/oral_argument_audio/22907
21436,55615,"Oral Argument - October 14, 2008",https://api.oyez.org/case_media/oral_argument_audio/21436
21653,55616,"Oral Argument - March 25, 2009",https://api.oyez.org/case_media/oral_argument_audio/21653
22262,55618,"Oral Argument - October 15, 2008",https://api.oyez.org/case_media/oral_argument_audio/22262
21491,55619,"Oral Argument - March 02, 2009",https://api.oyez.org/case_media/oral_argument_audio/21491
22440,55621,"Oral Argument - December 02, 2009",https://api.oyez.org/case_media/oral_argument_audio/22440
21952,55622,"Oral Argument - March 01, 2010",https://api.oyez.org/case_media/oral_argument_audio/21952
22847,55623,"Oral Argument - February 22, 2010",https://api.oyez.org/case_media/oral_argument_audio/22847
22660,55624,"Oral Argument - January 12, 2010",https://api.oyez.org/case_media/oral_argument_audio/22660
23075,55625,"Oral Argument - March 30, 2010",https://api.oyez.org/case_media/oral_argument_audio/23075
22291,55626,"Oral Argument - October 06, 2009",https://api.oyez.org/case_media/oral_argument_audio/22291
22256,55627,"Oral Argument - February 23, 2010",https://api.oyez.org/case_media/oral_argument_audio/22256
21926,55628,"Oral Argument - November 09, 2009",https://api.oyez.org/case_media/oral_argument_audio/21926
22111,55629,"Oral Argument - March 03, 2010",https://api.oyez.org/case_media/oral_argument_audio/22111
21522,55630,"Oral Argument - October 07, 2009",https://api.oyez.org/case_media/oral_argument_audio/21522
21700,55631,"Oral Argument - November 04, 2009",https://api.oyez.org/case_media/oral_argument_audio/21700
21388,55632,"Oral Argument - October 13, 2009",https://api.oyez.org/case_media/oral_argument_audio/21388
24080,55633,No oral argument,https://api.oyez.org/case_media/oral_argument_audio/24080
21790,55634,"Oral Argument - April 27, 2010",https://api.oyez.org/case_media/oral_argument_audio/21790
22285,55635,"Oral Argument - October 07, 2009",https://api.oyez.org/case_media/oral_argument_audio/22285
22655,55636,"Oral Argument - November 09, 2009",https://api.oyez.org/case_media/oral_argument_audio/22655
23086,55637,"Oral Argument - December 01, 2009",https://api.oyez.org/case_media/oral_argument_audio/23086
22995,55639,"Oral Argument - April 26, 2010",https://api.oyez.org/case_media/oral_argument_audio/22995
22946,55640,"Oral Argument - March 23, 2010",https://api.oyez.org/case_media/oral_argument_audio/22946
21767,55641,"Oral Argument - November 03, 2009",https://api.oyez.org/case_media/oral_argument_audio/21767
22468,55643,"Oral Argument - March 22, 2010",https://api.oyez.org/case_media/oral_argument_audio/22468
22191,55644,"Oral Argument - January 11, 2010",https://api.oyez.org/case_media/oral_argument_audio/22191
22447,55645,"Oral Argument - December 07, 2009",https://api.oyez.org/case_media/oral_argument_audio/22447
22348,55646,"Oral Argument - December 01, 2009",https://api.oyez.org/case_media/oral_argument_audio/22348
22170,55648,"Oral Argument - October 14, 2009",https://api.oyez.org/case_media/oral_argument_audio/22170
22624,55649,"Oral Argument - March 29, 2010",https://api.oyez.org/case_media/oral_argument_audio/22624
22594,55650,"Oral Argument - January 19, 2010",https://api.oyez.org/case_media/oral_argument_audio/22594
21669,55652,"Oral Argument - January 11, 2010",https://api.oyez.org/case_media/oral_argument_audio/21669
22974,55654,"Oral Argument - December 09, 2009",https://api.oyez.org/case_media/oral_argument_audio/22974
21515,55655,"Oral Argument - October 07, 2009",https://api.oyez.org/case_media/oral_argument_audio/21515
21881,55656,"Oral Argument - October 13, 2009",https://api.oyez.org/case_media/oral_argument_audio/21881
21844,55657,"Oral Argument - March 22, 2010",https://api.oyez.org/case_media/oral_argument_audio/21844
22932,55658,"Oral Argument - October 13, 2009",https://api.oyez.org/case_media/oral_argument_audio/22932
21592,55659,"Oral Argument - November 02, 2009",https://api.oyez.org/case_media/oral_argument_audio/21592
21816,55661,"Oral Argument - March 31, 2010",https://api.oyez.org/case_media/oral_argument_audio/21816
21431,55662,"Oral Argument - November 02, 2009",https://api.oyez.org/case_media/oral_argument_audio/21431
21299,55663,"Oral Argument - February 24, 2010",https://api.oyez.org/case_media/oral_argument_audio/21299
21645,55664,"Oral Argument - December 08, 2009",https://api.oyez.org/case_media/oral_argument_audio/21645
21605,55665,"Oral Argument - March 24, 2010",https://api.oyez.org/case_media/oral_argument_audio/21605
22541,55666,"Oral Argument - October 06, 2009",https://api.oyez.org/case_media/oral_argument_audio/22541
21989,55668,"Oral Argument - February 23, 2010",https://api.oyez.org/case_media/oral_argument_audio/21989
21898,55671,"Oral Argument - April 26, 2010",https://api.oyez.org/case_media/oral_argument_audio/21898
22963,55672,"Oral Argument - October 05, 2009",https://api.oyez.org/case_media/oral_argument_audio/22963
23145,55673,"Oral Argument - November 04, 2009",https://api.oyez.org/case_media/oral_argument_audio/23145
23045,55674,"Oral Argument - March 30, 2010",https://api.oyez.org/case_media/oral_argument_audio/23045
21449,55675,"Oral Argument - April 21, 2010",https://api.oyez.org/case_media/oral_argument_audio/21449
22656,55676,"Oral Argument - November 09, 2009",https://api.oyez.org/case_media/oral_argument_audio/22656
22221,55677,"Oral Argument - March 24, 2010",https://api.oyez.org/case_media/oral_argument_audio/22221
22132,55681,"Oral Argument - November 03, 2009",https://api.oyez.org/case_media/oral_argument_audio/22132
21525,55682,"Oral Argument - March 02, 2010",https://api.oyez.org/case_media/oral_argument_audio/21525
21941,55683,"Oral Argument - November 02, 2009",https://api.oyez.org/case_media/oral_argument_audio/21941
22555,55684,"Oral Argument - April 20, 2010",https://api.oyez.org/case_media/oral_argument_audio/22555
23092,55685,"Oral Argument - January 20, 2010",https://api.oyez.org/case_media/oral_argument_audio/23092
22269,55686,"Oral Argument - November 30, 2009",https://api.oyez.org/case_media/oral_argument_audio/22269
22754,55690,"Oral Argument - March 31, 2010",https://api.oyez.org/case_media/oral_argument_audio/22754
22819,55691,"Oral Argument - November 03, 2009",https://api.oyez.org/case_media/oral_argument_audio/22819
22900,55693,"Oral Argument - November 30, 2009",https://api.oyez.org/case_media/oral_argument_audio/22900
22693,55694,"Oral Argument - October 14, 2009",https://api.oyez.org/case_media/oral_argument_audio/22693
22885,55697,"Oral Argument - March 02, 2010",https://api.oyez.org/case_media/oral_argument_audio/22885
22242,55698,"Oral Argument - October 05, 2009",https://api.oyez.org/case_media/oral_argument_audio/22242
22695,55699,"Oral Argument - January 19, 2010",https://api.oyez.org/case_media/oral_argument_audio/22695
22742,55700,"Oral Argument - March 01, 2010",https://api.oyez.org/case_media/oral_argument_audio/22742
22654,55701,"Oral Argument - January 12, 2010",https://api.oyez.org/case_media/oral_argument_audio/22654
21329,55702,"Oral Argument - November 10, 2009",https://api.oyez.org/case_media/oral_argument_audio/21329
22421,55703,"Oral Argument - December 07, 2009",https://api.oyez.org/case_media/oral_argument_audio/22421
22670,55704,"Oral Argument - January 20, 2010",https://api.oyez.org/case_media/oral_argument_audio/22670
23061,55705,"Oral Argument - December 08, 2009",https://api.oyez.org/case_media/oral_argument_audio/23061
22747,55706,"Oral Argument - February 22, 2010",https://api.oyez.org/case_media/oral_argument_audio/22747
22809,55707,"Oral Argument - February 24, 2010",https://api.oyez.org/case_media/oral_argument_audio/22809
23093,55708,"Oral Argument - April 19, 2010",https://api.oyez.org/case_media/oral_argument_audio/23093
22431,55709,"Oral Argument - March 29, 2010",https://api.oyez.org/case_media/oral_argument_audio/22431
21549,55710,"Oral Argument - March 01, 2010",https://api.oyez.org/case_media/oral_argument_audio/21549
22875,55711,"Oral Argument - October 06, 2009",https://api.oyez.org/case_media/oral_argument_audio/22875
22674,55712,"Oral Argument - April 28, 2010",https://api.oyez.org/case_media/oral_argument_audio/22674
23031,55713,"Oral Argument - January 13, 2010",https://api.oyez.org/case_media/oral_argument_audio/23031
22540,55714,"Oral Argument - January 13, 2010",https://api.oyez.org/case_media/oral_argument_audio/22540
22109,55716,"Oral Argument - November 10, 2009",https://api.oyez.org/case_media/oral_argument_audio/22109
21726,55718,"Oral Argument - April 19, 2010",https://api.oyez.org/case_media/oral_argument_audio/21726
22573,55719,"Oral Argument - March 28, 2011",https://api.oyez.org/case_media/oral_argument_audio/22573
24081,55720,No oral argument,https://api.oyez.org/case_media/oral_argument_audio/24081
23110,55721,"Oral Argument - October 12, 2010",https://api.oyez.org/case_media/oral_argument_audio/23110
22422,55722,"Oral Argument - February 22, 2011",https://api.oyez.org/case_media/oral_argument_audio/22422
22070,55723,"Oral Argument - October 06, 2010",https://api.oyez.org/case_media/oral_argument_audio/22070
23108,55724,"Oral Argument - December 06, 2010",https://api.oyez.org/case_media/oral_argument_audio/23108
21795,55725,"Oral Argument - April 18, 2011",https://api.oyez.org/case_media/oral_argument_audio/21795
22538,55726,"Oral Argument - March 01, 2011",https://api.oyez.org/case_media/oral_argument_audio/22538
22379,55727,"Oral Argument - October 12, 2010",https://api.oyez.org/case_media/oral_argument_audio/22379
22229,55728,"Oral Argument - March 30, 2011",https://api.oyez.org/case_media/oral_argument_audio/22229
22462,55729,"Oral Argument - November 03, 2010",https://api.oyez.org/case_media/oral_argument_audio/22462
21513,55731,"Oral Argument - November 29, 2010",https://api.oyez.org/case_media/oral_argument_audio/21513
21738,55732,"Oral Argument - January 11, 2011",https://api.oyez.org/case_media/oral_argument_audio/21738
21626,55734,"Oral Argument - October 05, 2010",https://api.oyez.org/case_media/oral_argument_audio/21626
23016,55735,"Oral Argument - March 02, 2011",https://api.oyez.org/case_media/oral_argument_audio/23016
22763,55736,"Oral Argument - November 03, 2010",https://api.oyez.org/case_media/oral_argument_audio/22763
22372,55738,"Oral Argument - October 04, 2010",https://api.oyez.org/case_media/oral_argument_audio/22372
21875,55739,"Oral Argument - December 08, 2010",https://api.oyez.org/case_media/oral_argument_audio/21875
22344,55740,"Oral Argument - January 19, 2011",https://api.oyez.org/case_media/oral_argument_audio/22344
21395,55741,"Oral Argument - November 10, 2010",https://api.oyez.org/case_media/oral_argument_audio/21395
22139,55745,"Oral Argument - February 22, 2011",https://api.oyez.org/case_media/oral_argument_audio/22139
21748,55746,"Oral Argument - November 29, 2010",https://api.oyez.org/case_media/oral_argument_audio/21748
22214,55747,"Oral Argument - April 25, 2011",https://api.oyez.org/case_media/oral_argument_audio/22214
22672,55748,"Oral Argument - December 01, 2010",https://api.oyez.org/case_media/oral_argument_audio/22672
22776,55749,"Oral Argument - April 26, 2011",https://api.oyez.org/case_media/oral_argument_audio/22776
22978,55750,"Oral Argument - February 23, 2011",https://api.oyez.org/case_media/oral_argument_audio/22978
22133,55751,"Oral Argument - January 18, 2011",https://api.oyez.org/case_media/oral_argument_audio/22133
22706,55752,"Oral Argument - October 12, 2010",https://api.oyez.org/case_media/oral_argument_audio/22706
21708,55753,"Oral Argument - November 30, 2010",https://api.oyez.org/case_media/oral_argument_audio/21708
21859,55755,"Oral Argument - March 23, 2011",https://api.oyez.org/case_media/oral_argument_audio/21859
22518,55756,"Oral Argument - November 01, 2010",https://api.oyez.org/case_media/oral_argument_audio/22518
22916,55757,"Oral Argument - January 19, 2011",https://api.oyez.org/case_media/oral_argument_audio/22916
21383,55758,"Oral Argument - December 06, 2010",https://api.oyez.org/case_media/oral_argument_audio/21383
22838,55759,"Oral Argument - January 18, 2011",https://api.oyez.org/case_media/oral_argument_audio/22838
22513,55760,"Oral Argument - December 08, 2010",https://api.oyez.org/case_media/oral_argument_audio/22513
21417,55761,"Oral Argument - October 04, 2010",https://api.oyez.org/case_media/oral_argument_audio/21417
22610,55762,"Oral Argument - April 18, 2011",https://api.oyez.org/case_media/oral_argument_audio/22610
21901,55764,"Oral Argument - January 12, 2011",https://api.oyez.org/case_media/oral_argument_audio/21901
22892,55765,"Oral Argument - February 28, 2011",https://api.oyez.org/case_media/oral_argument_audio/22892
21805,55766,"Oral Argument - November 10, 2010",https://api.oyez.org/case_media/oral_argument_audio/21805
21905,55767,"Oral Argument - April 20, 2011",https://api.oyez.org/case_media/oral_argument_audio/21905
21963,55768,"Oral Argument - March 21, 2011",https://api.oyez.org/case_media/oral_argument_audio/21963
23128,55770,"Oral Argument - February 23, 2011",https://api.oyez.org/case_media/oral_argument_audio/23128
21463,55771,"Oral Argument - October 05, 2010",https://api.oyez.org/case_media/oral_argument_audio/21463
22760,55772,"Oral Argument - December 01, 2010",https://api.oyez.org/case_media/oral_argument_audio/22760
22331,55773,"Oral Argument - November 08, 2010",https://api.oyez.org/case_media/oral_argument_audio/22331
23106,55774,"Oral Argument - March 02, 2011",https://api.oyez.org/case_media/oral_argument_audio/23106
22151,55775,"Oral Argument - March 01, 2011",https://api.oyez.org/case_media/oral_argument_audio/22151
21562,55776,"Oral Argument - February 28, 2011",https://api.oyez.org/case_media/oral_argument_audio/21562
22726,55777,"Oral Argument - January 12, 2011",https://api.oyez.org/case_media/oral_argument_audio/22726
22607,55778,"Oral Argument - January 11, 2011",https://api.oyez.org/case_media/oral_argument_audio/22607
22530,55779,"Oral Argument - April 25, 2011",https://api.oyez.org/case_media/oral_argument_audio/22530
22412,55780,"Oral Argument - January 10, 2011",https://api.oyez.org/case_media/oral_argument_audio/22412
21744,55781,"Oral Argument - January 10, 2011",https://api.oyez.org/case_media/oral_argument_audio/21744
22984,55782,"Oral Argument - March 22, 2011",https://api.oyez.org/case_media/oral_argument_audio/22984
22673,55783,"Oral Argument - December 07, 2010",https://api.oyez.org/case_media/oral_argument_audio/22673
23190,55784,"Oral Argument - October 13, 2010",https://api.oyez.org/case_media/oral_argument_audio/23190
22729,55785,"Oral Argument - November 01, 2010",https://api.oyez.org/case_media/oral_argument_audio/22729
21694,55787,"Oral Argument - April 19, 2011",https://api.oyez.org/case_media/oral_argument_audio/21694
21886,55788,"Oral Argument - March 29, 2011",https://api.oyez.org/case_media/oral_argument_audio/21886
23023,55789,"Oral Argument - March 23, 2011",https://api.oyez.org/case_media/oral_argument_audio/23023
21423,55790,"Oral Argument - November 02, 2010",https://api.oyez.org/case_media/oral_argument_audio/21423
23038,55792,"Oral Argument - March 30, 2011",https://api.oyez.org/case_media/oral_argument_audio/23038
21696,55793,"Oral Argument - January 18, 2011",https://api.oyez.org/case_media/oral_argument_audio/21696
21834,55795,"Oral Argument - March 28, 2011",https://api.oyez.org/case_media/oral_argument_audio/21834
22294,55796,"Oral Argument - March 22, 2011",https://api.oyez.org/case_media/oral_argument_audio/22294
21675,55797,"Oral Argument - November 02, 2010",https://api.oyez.org/case_media/oral_argument_audio/21675
21480,55798,"Oral Argument - November 30, 2010",https://api.oyez.org/case_media/oral_argument_audio/21480
23195,55800,"Oral Argument - March 21, 2011",https://api.oyez.org/case_media/oral_argument_audio/23195
21948,55802,"Oral Argument - October 13, 2010",https://api.oyez.org/case_media/oral_argument_audio/21948
22349,55804,"Oral Argument - April 27, 2011",https://api.oyez.org/case_media/oral_argument_audio/22349
21909,55805,"Oral Argument - March 29, 2011",https://api.oyez.org/case_media/oral_argument_audio/21909
21421,55806,"Oral Argument - November 02, 2010",https://api.oyez.org/case_media/oral_argument_audio/21421
22841,55807,"Oral Argument - November 08, 2010",https://api.oyez.org/case_media/oral_argument_audio/22841
23143,55808,"Oral Argument - November 09, 2010",https://api.oyez.org/case_media/oral_argument_audio/23143
21293,55809,"Oral Argument - October 06, 2010",https://api.oyez.org/case_media/oral_argument_audio/21293
22392,55810,"Oral Argument - December 07, 2010",https://api.oyez.org/case_media/oral_argument_audio/22392
21761,55811,"Oral Argument - November 09, 2010",https://api.oyez.org/case_media/oral_argument_audio/21761
22609,55812,"Oral Argument - October 05, 2010",https://api.oyez.org/case_media/oral_argument_audio/22609
22565,55813,"Oral Argument - November 30, 2011",https://api.oyez.org/case_media/oral_argument_audio/22565
22075,55814,"Oral Argument - October 31, 2011",https://api.oyez.org/case_media/oral_argument_audio/22075
22604,55815,"Oral Argument - January 10, 2012",https://api.oyez.org/case_media/oral_argument_audio/22604
22982,55816,"Oral Argument - April 18, 2012",https://api.oyez.org/case_media/oral_argument_audio/22982
22550,55817,"Oral Argument - March 21, 2012",https://api.oyez.org/case_media/oral_argument_audio/22550
21637,55818,"Oral Argument - October 05, 2011",https://api.oyez.org/case_media/oral_argument_audio/21637
22661,55819,"Oral Argument - January 18, 2012",https://api.oyez.org/case_media/oral_argument_audio/22661
22648,55820,"Oral Argument - April 16, 2012",https://api.oyez.org/case_media/oral_argument_audio/22648
22626,55822,"Oral Argument - January 17, 2012",https://api.oyez.org/case_media/oral_argument_audio/22626
21836,55824,"Oral Argument - November 07, 2011",https://api.oyez.org/case_media/oral_argument_audio/21836
21412,55825,"Oral Argument - January 09, 2012",https://api.oyez.org/case_media/oral_argument_audio/21412
22233,55826,"Oral Argument - October 11, 2011",https://api.oyez.org/case_media/oral_argument_audio/22233
21858,55827,"Oral Argument - April 23, 2012",https://api.oyez.org/case_media/oral_argument_audio/21858
21808,55828,"Oral Argument - January 09, 2012",https://api.oyez.org/case_media/oral_argument_audio/21808
22000,55829,"Oral Argument - February 22, 2012",https://api.oyez.org/case_media/oral_argument_audio/22000
22232,55830,"Oral Argument - February 21, 2012",https://api.oyez.org/case_media/oral_argument_audio/22232
22466,55832,"Oral Argument - November 08, 2011",https://api.oyez.org/case_media/oral_argument_audio/22466
22022,55833,"Oral Argument - February 29, 2012",https://api.oyez.org/case_media/oral_argument_audio/22022
23188,55834,"Oral Argument - March 19, 2012",https://api.oyez.org/case_media/oral_argument_audio/23188
21305,55835,"Oral Argument - October 04, 2011",https://api.oyez.org/case_media/oral_argument_audio/21305
23636,55837,"Oral Argument - March 26, 2012",https://api.oyez.org/case_media/oral_argument_audio/23636
23639,55837,"Oral Argument - March 27, 2012",https://api.oyez.org/case_media/oral_argument_audio/23639
21342,55837,"Oral Argument - March 28, 2012",https://api.oyez.org/case_media/oral_argument_audio/21342
23643,55837,"Oral Argument - March 28, 2012",https://api.oyez.org/case_media/oral_argument_audio/23643
21627,55838,"Oral Argument - December 07, 2011",https://api.oyez.org/case_media/oral_argument_audio/21627
23033,55839,"Oral Argument - November 07, 2011",https://api.oyez.org/case_media/oral_argument_audio/23033
22598,55841,"Oral Argument - November 01, 2011",https://api.oyez.org/case_media/oral_argument_audio/22598
21765,55843,"Oral Argument - April 24, 2012",https://api.oyez.org/case_media/oral_argument_audio/21765
22225,55844,"Oral Argument - December 06, 2011",https://api.oyez.org/case_media/oral_argument_audio/22225
22761,55845,"Oral Argument - October 03, 2011",https://api.oyez.org/case_media/oral_argument_audio/22761
