ID,name,href,docket_number,term
52697,Mueller v. Allen,https://api.oyez.org/cases/1982/82-195,82-195,1982
52698,Barefoot v. Estelle,https://api.oyez.org/cases/1982/82-6080,82-6080,1982
52699,Karcher v. Daggett,https://api.oyez.org/cases/1982/81-2057,81-2057,1982
52700,Edward J. DeBartolo Corporation v. National Labor Relations Board,https://api.oyez.org/cases/1982/81-1985,81-1985,1982
52701,Bearden v. Georgia,https://api.oyez.org/cases/1982/81-6633,81-6633,1982
52702,Jones v. United States,https://api.oyez.org/cases/1982/81-5195,81-5195,1982
52703,Heckler v. Campbell,https://api.oyez.org/cases/1982/81-1983,81-1983,1982
52704,"Larkin v. Grendel's Den, Inc.",https://api.oyez.org/cases/1982/81-878,81-878,1982
52705,Dirks v. Securities and Exchange Commission,https://api.oyez.org/cases/1982/82-276,82-276,1982
52706,Briscoe v. LaHue,https://api.oyez.org/cases/1982/81-1404,81-1404,1982
52707,Connick v. Myers,https://api.oyez.org/cases/1982/81-1251,81-1251,1982
52708,"Bill Johnson's Restaurants, Inc. v. NLRB",https://api.oyez.org/cases/1982/81-2257,81-2257,1982
52709,Perry Education Association v. Perry Local Educators' Association,https://api.oyez.org/cases/1982/81-896,81-896,1982
52710,Federal Election Commission v. National Right to Work Committee,https://api.oyez.org/cases/1982/81-1506,81-1506,1982
52711,Illinois v. Andreas,https://api.oyez.org/cases/1982/81-1843,81-1843,1982
52712,Zant v. Stephens,https://api.oyez.org/cases/1982/81-89,81-89,1982
52713,Nevada v. United States,https://api.oyez.org/cases/1982/81-2245,81-2245,1982
52714,Barclay v. Florida,https://api.oyez.org/cases/1982/81-6908,81-6908,1982
52715,Marshall v. Lonberger,https://api.oyez.org/cases/1982/81-420,81-420,1982
52716,United States v. Mitchell,https://api.oyez.org/cases/1982/81-1748,81-1748,1982
52717,Brown v. Thomson,https://api.oyez.org/cases/1982/82-65,82-65,1982
52718,Arkansas Electric Cooperative Corporation v. Arkansas Public Service Commission,https://api.oyez.org/cases/1982/81-731,81-731,1982
52719,Arizona v. California,https://api.oyez.org/cases/1982/8_orig,8-orig,1982
52720,Missouri v. Hunter,https://api.oyez.org/cases/1982/81-1214,81-1214,1982
52721,Hillsboro Nat'l Bank v. Commissioner,https://api.oyez.org/cases/1982/81-485,81-485,1982
52722,Franchise Tax Bd. of Cal. v. Construction Laborers Vacation Trust for Southern Cal.,https://api.oyez.org/cases/1982/82-695,82-695,1982
52723,Washington v. United States,https://api.oyez.org/cases/1982/81-969,81-969,1982
52724,IIllinois v. Gates,https://api.oyez.org/cases/1982/81-430,81-430,1982
52725,Montana v. Jackson,https://api.oyez.org/cases/1982/81-1531,81-1531,1982
52726,First National City Bank v. Banco Para el Comercio Exterior de Cuba,https://api.oyez.org/cases/1982/81-984,81-984,1982
52727,New Mexico v. Mescalero Apache Tribe,https://api.oyez.org/cases/1982/82-331,82-331,1982
52728,Cardwell v. Taylor,https://api.oyez.org/cases/1982/82-1496,82-1496,1982
52729,Chardon v. Fumero Soto,https://api.oyez.org/cases/1982/82-271,82-271,1982
52730,California v. Ramos,https://api.oyez.org/cases/1982/81-1893,81-1893,1982
52731,Block v. Neal,https://api.oyez.org/cases/1982/81-1494,81-1494,1982
52732,"Boston Firefighters Union, Local 718 v. Boston Chapter, National Association for the Advancement of Colored People",https://api.oyez.org/cases/1982/82-185,82-185,1982
52733,United States v. Villamonte-Marquez,https://api.oyez.org/cases/1982/81-1350,81-1350,1982
52734,Olim v. Wakinekona,https://api.oyez.org/cases/1982/81-1581,81-1581,1982
52735,Tuten v. United States,https://api.oyez.org/cases/1982/81-6756,81-6756,1982
52736,Gillette Co. v. Miner,https://api.oyez.org/cases/1982/81-1493,81-1493,1982
52737,General Motors Corporation v. Devex Corporation,https://api.oyez.org/cases/1982/81-1661,81-1661,1982
52738,Haring v. Prosise,https://api.oyez.org/cases/1982/81-2169,81-2169,1982
52739,City of Lockhart v. United States,https://api.oyez.org/cases/1982/81-802,81-802,1982
52740,Public Service Commission of the State of New York v. Mid-Louisiana Gas Company,https://api.oyez.org/cases/1982/81-1889,81-1889,1982
52741,"Energy Reserves Group, Inc. v. Kansas City Power & Light Company",https://api.oyez.org/cases/1982/81-1370,81-1370,1982
52742,Community Television of Southern California v. Gottfried,https://api.oyez.org/cases/1982/81-298,81-298,1982
52743,United States v. Grace,https://api.oyez.org/cases/1982/81-1863,81-1863,1982
52744,Hensley v. Eckerhart,https://api.oyez.org/cases/1982/81-1244,81-1244,1982
52745,Bush v. Lucas,https://api.oyez.org/cases/1982/81-469,81-469,1982
52746,Wyrick v. Fields,https://api.oyez.org/cases/1982/82-158,82-158,1982
52747,Hawaii Housing Authority v. Midkiff,https://api.oyez.org/cases/1983/83-141,83-141,1983
52748,Roberts v. United States Jaycees,https://api.oyez.org/cases/1983/83-724,83-724,1983
52749,Immigration and Naturalization Service v. Phinpathya,https://api.oyez.org/cases/1983/82-91,82-91,1983
52750,"Ellis v. Brotherhood of Railway, Airline & Steamship Clerks, Freight Handlers, Express & Station Employes",https://api.oyez.org/cases/1983/82-1150,82-1150,1983
52751,Thigpen v. Roberts,https://api.oyez.org/cases/1983/82-1330,82-1330,1983
52752,"Helicopteros Nacionales de Colombia, S. A. v. Hall",https://api.oyez.org/cases/1983/82-1127,82-1127,1983
52753,McCain v. Lybrand,https://api.oyez.org/cases/1983/82-282,82-282,1983
52754,United States v. Mendoza,https://api.oyez.org/cases/1983/82-849,82-849,1983
52756,Brown v. Department of Law and Public Safety,https://api.oyez.org/cases/1983/83-498,83-498,1983
52757,Block v. Community Nutrition Institute,https://api.oyez.org/cases/1983/83-458,83-458,1983
52758,Ruckelshaus v. Monsanto Company,https://api.oyez.org/cases/1983/83-196,83-196,1983
52759,Burnett v. Grattan,https://api.oyez.org/cases/1983/83-264,83-264,1983
52760,Members of the City Council of the City of Los Angeles v. Taxpayers for Vincent,https://api.oyez.org/cases/1983/82-975,82-975,1983
52761,Florida v. Meyers,https://api.oyez.org/cases/1983/83-1279,83-1279,1983
52762,Koehler v. Engle,https://api.oyez.org/cases/1983/83-1,83-1,1983
52763,"Regan v. Time, Inc.",https://api.oyez.org/cases/1983/82-729,82-729,1983
52764,Board of Ed. of Paris Union School Dist. No. 95 v. Vail,https://api.oyez.org/cases/1983/83-87,83-87,1983
52765,Westinghouse Electric Corp. v. Vaughn,https://api.oyez.org/cases/1983/82-2042,82-2042,1983
52766,Limbach v. Hoover & Allison Company,https://api.oyez.org/cases/1983/83-96,83-96,1983
52767,Seattle Times Company v. Rhinehart,https://api.oyez.org/cases/1983/82-1721,82-1721,1983
52768,Hobby v. United States,https://api.oyez.org/cases/1983/82-2140,82-2140,1983
52769,United States v. Yermian,https://api.oyez.org/cases/1983/83-346,83-346,1983
52770,National Collegiate Athletic Association v. Board of Regents of the University of Oklahoma,https://api.oyez.org/cases/1983/83-271,83-271,1983
52771,"McDonough Power Equipment, Inc. v. Greenwood",https://api.oyez.org/cases/1983/82-958,82-958,1983
52772,Kosak v. United States,https://api.oyez.org/cases/1983/82-618,82-618,1983
52774,Blum v. Stenson,https://api.oyez.org/cases/1983/81-1374,81-1374,1983
52775,"National Labor Relations Board v. City Disposal Systems, Inc.",https://api.oyez.org/cases/1983/82-960,82-960,1983
52776,United States v. Doe,https://api.oyez.org/cases/1983/82-786,82-786,1983
52777,Migra v. Warren City School District Board of Education,https://api.oyez.org/cases/1983/82-738,82-738,1983
52778,Hishon v. King & Spalding,https://api.oyez.org/cases/1983/82-940,82-940,1983
52779,Baldwin County Welcome Center v. Brown,https://api.oyez.org/cases/1983/83-181,83-181,1983
52780,Regan v. Wald,https://api.oyez.org/cases/1983/83-436,83-436,1983
52781,Selective Service System v. Minnesota Public Interest Research Group,https://api.oyez.org/cases/1983/83-276,83-276,1983
52782,Segura v. United States,https://api.oyez.org/cases/1983/82-5298,82-5298,1983
52783,Garcia v. San Antonio Metro. Transit Authority,https://api.oyez.org/cases/1983/82-1913,82-1913,1983
52784,"Three Affiliated Tribes of Fort Berthold Reservation v. Wold Engineering, P. C.",https://api.oyez.org/cases/1983/82-629,82-629,1983
52785,"Chevron U. S. A. Inc. v. Natural Resources Defense Council, Inc.",https://api.oyez.org/cases/1983/82-1005,82-1005,1983
52786,Massachusetts v. Upton,https://api.oyez.org/cases/1983/83-1338,83-1338,1983
52787,Schneider Moving & Storage Company v. Robbins,https://api.oyez.org/cases/1983/82-1860,82-1860,1983
52788,United States v. Weber Aircraft Corporation,https://api.oyez.org/cases/1983/82-1616,82-1616,1983
52789,New York v. Uplinger,https://api.oyez.org/cases/1983/82-1724,82-1724,1983
52790,Escondido Mutual Water Company v. La Jolla Band of Mission Indians,https://api.oyez.org/cases/1983/82-2056,82-2056,1983
52791,"Interstate Commerce Commission v. American Trucking Associations, Inc.",https://api.oyez.org/cases/1983/82-1643,82-1643,1983
52792,"Local No. 82, Furniture & Piano Moving, Furniture Store Drivers, Helpers, Warehousemen & Packers v. Crowley",https://api.oyez.org/cases/1983/82-432,82-432,1983
52793,Westinghouse Electric Corporation v. Tully,https://api.oyez.org/cases/1983/81-2394,81-2394,1983
52794,Copperweld Corporation v. Independence Tube Corporation,https://api.oyez.org/cases/1983/82-1260,82-1260,1983
52795,Reed v. Ross,https://api.oyez.org/cases/1983/83-218,83-218,1983
52796,Michigan v. Clifford,https://api.oyez.org/cases/1983/82-357,82-357,1983
52797,"Donovan v. Lone Steer, Inc.",https://api.oyez.org/cases/1983/82-1684,82-1684,1983
52798,"Securities and Exchange Commission v. Jerry T. O'Brien, Inc.",https://api.oyez.org/cases/1983/83-751,83-751,1983
52799,Armco Inc. v. Hardesty,https://api.oyez.org/cases/1983/83-297,83-297,1983
52800,Pulley v. Harris,https://api.oyez.org/cases/1983/82-1095,82-1095,1983
52801,Building Trades & Construction Trades Council of Camden County and Vicinity v. Mayor and Council of the City of Camden,https://api.oyez.org/cases/1983/81-2110,81-2110,1983
52802,Richardson v. United States,https://api.oyez.org/cases/1983/82-2113,82-2113,1983
52803,"Capital Cities Cable, Inc. v. Crisp",https://api.oyez.org/cases/1983/82-1795,82-1795,1983
52804,"Secretary of State of Maryland v. Joseph H. Munson Company, Inc.",https://api.oyez.org/cases/1983/82-766,82-766,1983
52805,"Heckler v. Community Health Services of Crawford Cty., Inc.",https://api.oyez.org/cases/1983/83-56,83-56,1983
52806,Heckler v. Edwards,https://api.oyez.org/cases/1983/82-874,82-874,1983
52807,Strickland v. Washington,https://api.oyez.org/cases/1983/82-1554,82-1554,1983
52808,Pension Benefit Guaranty Corp. v. R. A. Gray & Co.,https://api.oyez.org/cases/1983/83-245,83-245,1983
52809,United States v. Rodgers,https://api.oyez.org/cases/1983/83-620,83-620,1983
52811,Antone v. Dugger,https://api.oyez.org/cases/1983/83-6155,83-6155,1983
52812,Solem v. Bartlett,https://api.oyez.org/cases/1983/82-1253,82-1253,1983
52813,Immigration and Naturalization Service v. Delgado,https://api.oyez.org/cases/1983/82-1271,82-1271,1983
52814,INS v. Lopez-Mendoza,https://api.oyez.org/cases/1983/83-491,83-491,1983
52815,Rushen v. Spain,https://api.oyez.org/cases/1983/82-2083,82-2083,1983
52816,Immigration and Naturalization Service v. Stevic,https://api.oyez.org/cases/1983/82-973,82-973,1983
52818,United States v. S.A. Empressa de Viacao Aerea Rio Grandense (Varig Airlines),https://api.oyez.org/cases/1983/82-1349,82-1349,1983
52819,"Dun & Bradstreet, Inc. v. Greenmoss Builders, Inc.",https://api.oyez.org/cases/1983/83-18,83-18,1983
52820,Heckler v. Ringer,https://api.oyez.org/cases/1983/82-1772,82-1772,1983
52821,"South-Central Timber Development, Inc. v. Wunnicke",https://api.oyez.org/cases/1983/82-1608,82-1608,1983
52822,Payne v. Virginia,https://api.oyez.org/cases/1983/82-6935,82-6935,1983
52823,United States v. Morton,https://api.oyez.org/cases/1983/83-916,83-916,1983
52824,United States v. One Assortment of 89 Firearms,https://api.oyez.org/cases/1983/82-1047,82-1047,1983
52825,Monsanto Company v. Spray-Rite Service Corporation,https://api.oyez.org/cases/1983/82-914,82-914,1983
52826,"Bureau of Alcohol, Tobacco and Firearms v. Federal Labor Relations Authority",https://api.oyez.org/cases/1983/82-799,82-799,1983
52827,Escambia County v. McMillan,https://api.oyez.org/cases/1983/82-1295,82-1295,1983
52828,Spaziano v. Florida,https://api.oyez.org/cases/1983/83-5596,83-5596,1983
52829,Securities Industry Association v. Board of Governors of the Federal Reserve System,https://api.oyez.org/cases/1983/83-614,83-614,1983
52830,Dickman v. Commissioner of Internal Revenue,https://api.oyez.org/cases/1983/82-1041,82-1041,1983
52831,Welsh v. Wisconsin,https://api.oyez.org/cases/1983/82-5466,82-5466,1983
52832,"National Labor Relations Board v. International Association of Bridge, Structural & Ornamental Ironworkers, Local 480, AFL-CIO",https://api.oyez.org/cases/1983/83-1202,83-1202,1983
52833,United States v. Gouveia,https://api.oyez.org/cases/1983/83-128,83-128,1983
52834,Solem v. Stumes,https://api.oyez.org/cases/1983/81-2149,81-2149,1983
52835,United States v. Arthur Young & Company,https://api.oyez.org/cases/1983/82-687,82-687,1983
52836,New York v. Quarles,https://api.oyez.org/cases/1983/82-1213,82-1213,1983
52837,Russello v. United States,https://api.oyez.org/cases/1983/82-472,82-472,1983
52838,Heckler v. Matthews,https://api.oyez.org/cases/1983/82-1050,82-1050,1983
52840,Torres-Valencia v. United States,https://api.oyez.org/cases/1983/82-6848,82-6848,1983
52841,"Sure-Tan, Inc. v. National Labor Relations Board",https://api.oyez.org/cases/1983/82-945,82-945,1983
52842,Bacchus Imports Ltd. v. Dias,https://api.oyez.org/cases/1983/82-1565,82-1565,1983
52843,"Bose Corporation v. Consumers Union of United States, Inc.",https://api.oyez.org/cases/1983/82-1246,82-1246,1983
52844,Nix v. Williams,https://api.oyez.org/cases/1983/82-1651,82-1651,1983
52845,Silkwood v. Kerr-McGee Corporation,https://api.oyez.org/cases/1983/81-2159,81-2159,1983
52846,"Kirby Forest Industries, Inc. v. United States",https://api.oyez.org/cases/1983/82-1994,82-1994,1983
52847,Arizona v. Rumsey,https://api.oyez.org/cases/1983/83-226,83-226,1983
52848,New Jersey v. T.L.O.,https://api.oyez.org/cases/1983/83-712,83-712,1983
52849,Massachusetts v. Sheppard,https://api.oyez.org/cases/1983/82-963,82-963,1983
52850,Berkemer v. McCarty,https://api.oyez.org/cases/1983/83-710,83-710,1983
52851,Justices of Boston Municipal Court v. Lydon,https://api.oyez.org/cases/1983/82-1479,82-1479,1983
52852,"Aloha Airlines, Inc. v. Director of Taxation of Hawaii",https://api.oyez.org/cases/1983/82-585,82-585,1983
52853,James v. Kentucky,https://api.oyez.org/cases/1983/82-6840,82-6840,1983
52854,United States v. Leon,https://api.oyez.org/cases/1983/82-1771,82-1771,1983
52855,Commissioner of Internal Revenue v. Engle,https://api.oyez.org/cases/1983/82-599,82-599,1983
52856,"Michigan Canners & Freezers Association, Inc. v. Agricultural Marketing and Bargaining Board",https://api.oyez.org/cases/1983/82-1577,82-1577,1983
52857,Jefferson Parish Hospital District No. 2 v. Hyde,https://api.oyez.org/cases/1983/82-1031,82-1031,1983
52858,United States v. Karo,https://api.oyez.org/cases/1983/83-850,83-850,1983
52859,Iron Arrow Honor Society v. Heckler,https://api.oyez.org/cases/1983/83-118,83-118,1983
52860,Clark v. Community for Creative Non-Violence,https://api.oyez.org/cases/1983/82-1998,82-1998,1983
52861,Irving Independent School District v. Tatro,https://api.oyez.org/cases/1983/83-558,83-558,1983
52862,Minnesota v. Murphy,https://api.oyez.org/cases/1983/82-827,82-827,1983
52863,EEOC v. Shell Oil Company,https://api.oyez.org/cases/1983/82-825,82-825,1983
52864,"Federal Communications Commission v. ITT World Communications, Inc.",https://api.oyez.org/cases/1983/83-371,83-371,1983
52865,Aluminum Company of America v. Central Lincoln Peoples' Utility District,https://api.oyez.org/cases/1983/82-1071,82-1071,1983
52866,Grove City College v. Bell,https://api.oyez.org/cases/1983/82-792,82-792,1983
52867,Federal Communications Commission v. League of Women Voters of California,https://api.oyez.org/cases/1983/82-912,82-912,1983
52868,Franchise Tax Board of California v. United States Postal Service,https://api.oyez.org/cases/1983/83-372,83-372,1983
52869,Palmore v. Sidoti,https://api.oyez.org/cases/1983/82-1734,82-1734,1983
52870,California v. Trombetta,https://api.oyez.org/cases/1983/83-305,83-305,1983
52871,Hudson v. Palmer,https://api.oyez.org/cases/1983/82-1630,82-1630,1983
52872,Waller v. Georgia,https://api.oyez.org/cases/1983/83-321,83-321,1983
52873,United States v. Jacobsen,https://api.oyez.org/cases/1983/82-1167,82-1167,1983
52874,Mabry v. Johnson,https://api.oyez.org/cases/1983/83-328,83-328,1983
52875,Patton v. Yount,https://api.oyez.org/cases/1983/83-95,83-95,1983
52876,Louisiana v. Mississippi Orig. Argued,https://api.oyez.org/cases/1983/86_orig,86-orig,1983
52877,Colorado v. New Mexico,https://api.oyez.org/cases/1983/80_orig,80-orig,1983
52878,McKaskle v. Wiggins,https://api.oyez.org/cases/1983/82-1135,82-1135,1983
52879,South Carolina v. Regan,https://api.oyez.org/cases/1983/94_orig,94-orig,1983
52880,Lynch v. Donnelly,https://api.oyez.org/cases/1983/82-1256,82-1256,1983
52881,Davis v. Scherer,https://api.oyez.org/cases/1983/83-490,83-490,1983
52883,Norfolk Redevelopment and Housing Authority v. Chesapeake and Potomac Telephone Company of Virginia,https://api.oyez.org/cases/1983/81-2332,81-2332,1983
